"","date","time","position_lat","position_long","distance","speed","heart_rate","cadence","enhanced_speed","enhanced_altitude","fractional_cadence"
"2508","2022-11-06","17:54:45",40.8073773980141,-73.9247891306877,32116.3,NA,163,84,3.06,23.2,0
"2509","2022-11-06","17:54:49",40.8074188046157,-73.9249188825488,32128.16,NA,163,83,3.06,21.2,0
"2510","2022-11-06","17:54:56",40.8075062278658,-73.9251315314323,32148.58,NA,164,83,3.051,19.4,0
"2511","2022-11-06","17:54:58",40.8075303677469,-73.9251922164112,32154.36,NA,163,83,3.051,18.8,0
"2512","2022-11-06","17:55:06",40.8076373208314,-73.9254227187485,32177.11,NA,163,83,3.032,16.6,0
"2513","2022-11-06","17:55:07",40.8076501451433,-73.9254540670663,32180.11,NA,161,83,3.023,16.4,0
"2514","2022-11-06","17:55:08",40.8076615445316,-73.9254839066416,32182.92,NA,164,83,3.023,16.2,0
"2515","2022-11-06","17:55:10",40.8076886180788,-73.9255409874022,32188.57,NA,163,83,3.014,15.8,0
"2516","2022-11-06","17:55:16",40.8077699225396,-73.925712229684,32205.55,NA,165,83,2.995,14,0
"2517","2022-11-06","17:55:24",40.8078796416521,-73.9259405527264,32228.31,NA,166,82,2.986,11.4,0
"2518","2022-11-06","17:55:28",40.8079372253269,-73.926055887714,32239.94,NA,166,83,2.976,10.6,0
"2519","2022-11-06","17:55:35",40.8080394845456,-73.9262702129781,32261.28,NA,167,83,2.967,9.39999999999998,0
"2520","2022-11-06","17:55:36",40.8080524764955,-73.926301561296,32264.29,NA,167,83,2.967,9.19999999999999,0
"2521","2022-11-06","17:55:42",40.808178121224,-73.9264412038028,32282.93,NA,168,84,2.986,8.39999999999998,0
"2522","2022-11-06","17:55:47",40.8083183504641,-73.9264172315598,32298.7,NA,170,84,2.986,8.60000000000002,0
"2523","2022-11-06","17:55:49",40.8083662949502,-73.9263979531825,32304.18,NA,167,85,2.986,8.80000000000001,0
"2524","2022-11-06","17:55:54",40.8084732480347,-73.9263222645968,32317.46,NA,168,84,2.986,10.4,0
"2525","2022-11-06","17:56:01",40.8086300734431,-73.9262554608285,32334.6,NA,169,85,2.958,20.2,0
"2526","2022-11-06","17:56:08",40.8087952807546,-73.9261699654162,32354.25,NA,169,84,2.846,33,0
"2527","2022-11-06","17:56:10",40.8088426385075,-73.9261444006115,32359.96,NA,169,84,2.846,34.4,0
"2528","2022-11-06","17:56:12",40.8088890742511,-73.9261080231518,32365.96,NA,170,84,2.837,35.2,0
"2529","2022-11-06","17:56:20",40.8090510126203,-73.925973912701,32387.25,NA,169,85,2.687,34.2,0
"2530","2022-11-06","17:56:27",40.8092038147151,-73.9259193465114,32404.29,NA,167,85,2.659,39.2,0
"2531","2022-11-06","17:56:31",40.8092946745455,-73.9258544705808,32415.95,NA,170,85,2.659,45,0
"2532","2022-11-06","17:56:33",40.8093495760113,-73.925823289901,32422.53,NA,168,85,2.669,46.6,0
"2533","2022-11-06","17:56:38",40.809504808858,-73.9256843179464,32443.36,NA,169,85,2.753,47.2,0
"2534","2022-11-06","17:56:43",40.8095901366323,-73.9255847409368,32456.12,NA,172,85,2.734,30.4,0
"2535","2022-11-06","17:56:48",40.8097004424781,-73.925548447296,32468.3,NA,171,86,2.715,26.2,0
"2536","2022-11-06","17:56:54",40.8098347205669,-73.925471836701,32484.32,NA,168,83,2.641,30,0
"2537","2022-11-06","17:56:56",40.8098795637488,-73.9254466071725,32489.67,NA,168,84,2.603,32,0
"2538","2022-11-06","17:57:02",40.8100191224366,-73.9254078827798,32505.92,NA,167,84,2.603,34.6,0
"2539","2022-11-06","17:57:03",40.8100475370884,-73.9254227187485,32509.06,NA,167,84,2.603,34.6,0
"2540","2022-11-06","17:57:06",40.8100902009755,-73.9254948869348,32516.86,NA,164,83,2.603,34.8,0
"2541","2022-11-06","17:57:11",40.8101710863411,-73.9256112277508,32529.97,NA,166,84,2.594,28.8,0
"2542","2022-11-06","17:57:18",40.8102599345148,-73.9258294925094,32550.85,NA,164,83,2.65,23.2,0
"2543","2022-11-06","17:57:19",40.8102766145021,-73.9258563984185,32553.78,NA,163,83,2.659,23,0
"2544","2022-11-06","17:57:27",40.8103922847658,-73.9260692987591,32575.81,NA,162,83,2.734,21.8,0
"2545","2022-11-06","17:57:30",40.8104248903692,-73.9261703006923,32585.08,NA,156,84,2.743,20.8,0
"2546","2022-11-06","17:57:32",40.8104516286403,-73.9262360148132,32591.34,NA,153,85,2.762,20.2,0
"2547","2022-11-06","17:57:33",40.810464117676,-73.9262686204165,32594.39,NA,152,85,2.762,20,0
"2548","2022-11-06","17:57:39",40.8105298317969,-73.9264303073287,32609.84,NA,152,84,2.79,19.4,0
"2549","2022-11-06","17:57:44",40.8105722442269,-73.9265126176178,32618.15,NA,155,84,2.725,18,0
"2550","2022-11-06","17:57:45",40.8105787821114,-73.9265333209187,32620.02,NA,155,84,2.687,17.6,0
"2551","2022-11-06","17:57:46",40.8105921093374,-73.9265466481447,32621.85,NA,158,84,2.65,17.2,0
"2552","2022-11-06","17:57:49",40.8106392156333,-73.9266038965434,32628.98,NA,157,85,2.547,16,0
"2553","2022-11-06","17:57:57",40.8107369486243,-73.9267876278609,32647.86,NA,159,84,2.407,13.2,0
"2554","2022-11-06","17:58:04",40.8108416385949,-73.9269877038896,32668.33,NA,160,84,2.631,11.4,0
"2555","2022-11-06","17:58:07",40.8109031617641,-73.9270568545908,32677.35,NA,161,84,2.687,11.2,0
"2556","2022-11-06","17:58:13",40.8110504318029,-73.927118126303,32694.95,NA,164,84,2.762,12,0
"2557","2022-11-06","17:58:21",40.8112470712513,-73.927078647539,32717.13,NA,166,84,2.753,14,0
"2558","2022-11-06","17:58:22",40.8112698700279,-73.9270668290555,32719.85,NA,166,84,2.743,14.4,0
"2559","2022-11-06","17:58:30",40.8114305511117,-73.9269472192973,32740.32,NA,167,85,2.706,18,0
"2560","2022-11-06","17:58:31",40.8114495780319,-73.9269333891571,32742.73,NA,167,84,2.706,18.4,0
"2561","2022-11-06","17:58:38",40.8116095047444,-73.9268171321601,32763.02,NA,167,85,2.687,21.8,0
"2562","2022-11-06","17:58:39",40.8116354886442,-73.9268027152866,32766.15,NA,167,85,2.687,22.2,0
"2563","2022-11-06","17:58:45",40.8117923978716,-73.9267385099083,32784.34,NA,166,84,2.715,21.2,0
"2564","2022-11-06","17:58:52",40.811967914924,-73.926645051688,32805.42,NA,166,85,2.781,18.6,0
"2565","2022-11-06","17:58:55",40.8120434358716,-73.9266117755324,32814.3,NA,166,86,2.809,18,0
"2566","2022-11-06","17:59:02",40.8121993392706,-73.9265100192279,32833.67,NA,168,85,2.837,18.4,0
"2567","2022-11-06","17:59:09",40.8123556617647,-73.9264064189047,32853.16,NA,165,85,2.855,23.2,0
"2568","2022-11-06","17:59:12",40.8124288357794,-73.926362413913,32862.12,NA,165,85,2.865,25.2,0
"2569","2022-11-06","17:59:15",40.8125036861748,-73.9262987952679,32871.98,NA,168,85,2.874,26,0
"2570","2022-11-06","17:59:17",40.812557246536,-73.9262579753995,32878.85,NA,165,85,2.883,26,0
"2571","2022-11-06","17:59:19",40.8126122318208,-73.9262149762362,32885.94,NA,165,85,2.893,25,0
"2572","2022-11-06","17:59:26",40.8127629384398,-73.9261221885681,32904.39,NA,165,85,2.734,19.8,0
"2573","2022-11-06","17:59:33",40.8129295706749,-73.9259863179177,32926.1,NA,163,84,2.79,17.8,0
"2574","2022-11-06","17:59:35",40.8129750005901,-73.9259812887758,32931.06,NA,166,85,2.79,17,0
"2575","2022-11-06","17:59:37",40.8130192570388,-73.9260045066476,32936.39,NA,166,84,2.79,15.8,0
"2576","2022-11-06","17:59:42",40.8130925986916,-73.9261523634195,32951.37,NA,168,85,2.809,13.6,0
"2577","2022-11-06","17:59:49",40.8131798543036,-73.9263639226556,32971.69,NA,167,84,2.883,12.2,0
"2578","2022-11-06","17:59:51",40.8132061734796,-73.9264175668359,32977.08,NA,168,84,2.911,11.4,0
"2579","2022-11-06","17:59:59",40.8132920879871,-73.9266484044492,32998.79,NA,170,84,2.948,8.60000000000002,0
"2580","2022-11-06","18:00:03",40.8132660202682,-73.9267551060766,33009.01,NA,169,84,2.948,8.19999999999999,0
"2581","2022-11-06","18:00:11",40.8130810316652,-73.9268387574703,33030.23,NA,169,86,2.921,6.39999999999998,0
"2582","2022-11-06","18:00:14",40.8130104560405,-73.9268654119223,33038.22,NA,166,86,2.911,7,0
"2583","2022-11-06","18:00:18",40.8128741662949,-73.9269274380058,33054.04,NA,166,84,2.902,8.39999999999998,0
"2584","2022-11-06","18:00:21",40.812805518508,-73.9269835967571,33062.99,NA,169,86,2.837,12.6,0
"2585","2022-11-06","18:00:28",40.8126464299858,-73.9271039608866,33083.36,NA,168,86,2.846,14.8,0
"2586","2022-11-06","18:00:30",40.8125896845013,-73.9271343871951,33090.15,NA,167,85,2.855,14,0
"2587","2022-11-06","18:00:36",40.8124475274235,-73.9272092375904,33107.2,NA,170,85,2.865,12.8,0
"2588","2022-11-06","18:00:38",40.8123973198235,-73.9272491354495,33113.7,NA,171,85,2.865,13,0
"2589","2022-11-06","18:00:45",40.8122326154262,-73.9273463655263,33133.75,NA,169,85,2.893,13.6,0
"2590","2022-11-06","18:00:46",40.8122122474015,-73.9273653086275,33136.52,NA,169,85,2.902,13.8,0
"2591","2022-11-06","18:00:53",40.8120759576559,-73.927533198148,33157.24,NA,168,85,2.911,15.2,0
"2592","2022-11-06","18:00:54",40.8120558410883,-73.9275611098856,33160.47,NA,168,86,2.921,15.4,0
"2593","2022-11-06","18:01:00",40.8119344711304,-73.9277169294655,33179.34,NA,165,86,2.911,15.6,0
"2594","2022-11-06","18:01:01",40.8119053021073,-73.9277490321547,33183.56,NA,165,86,2.911,15.8,0
"2595","2022-11-06","18:01:08",40.8117628097534,-73.927910970524,33204.44,NA,166,86,2.939,18.6,0
"2596","2022-11-06","18:01:09",40.8117463812232,-73.9279304165393,33206.9,NA,166,85,2.948,19,0
"2597","2022-11-06","18:01:14",40.8117206487805,-73.9280704781413,33219.17,NA,165,86,2.939,19.6,0
"2598","2022-11-06","18:01:15",40.8117303717881,-73.9281143154949,33223.01,NA,165,86,2.939,19.6,0
"2599","2022-11-06","18:01:18",40.8117868658155,-73.9281979668885,33232.3,NA,166,86,2.93,17,0
"2600","2022-11-06","18:01:24",40.8119111694396,-73.9283732324839,33252.37,NA,166,85,2.939,12.2,0
"2601","2022-11-06","18:01:31",40.8120469562709,-73.9285621605814,33274.25,NA,167,85,2.948,8.39999999999998,0
"2602","2022-11-06","18:01:33",40.8120865188539,-73.9286100212485,33280.21,NA,166,85,2.958,7.80000000000001,0
"2603","2022-11-06","18:01:40",40.8122383989394,-73.9287940040231,33303.07,NA,166,84,2.986,7.19999999999999,0
"2604","2022-11-06","18:01:44",40.8123177755624,-73.9288936648518,33315.24,NA,166,85,3.004,7.19999999999999,0
"2605","2022-11-06","18:01:48",40.8123979903758,-73.9289885479957,33327.24,NA,163,84,3.023,7,0
"2606","2022-11-06","18:01:49",40.812417017296,-73.9290130231529,33330.17,NA,164,84,3.023,7,0
"2607","2022-11-06","18:01:56",40.8125537261367,-73.9291725307703,33350.52,NA,164,84,3.042,5.60000000000002,0
"2608","2022-11-06","18:01:57",40.8125726692379,-73.9291985984892,33353.56,NA,165,84,3.042,5.39999999999998,0
"2609","2022-11-06","18:02:04",40.8127089589834,-73.9293924719095,33375.85,NA,165,85,3.06,5,0
"2610","2022-11-06","18:02:05",40.8127285726368,-73.9294105768204,33378.5,NA,165,85,3.06,5,0
"2611","2022-11-06","18:02:06",40.8127481862903,-73.9294285979122,33381.15,NA,166,85,3.06,5.19999999999999,0
"2612","2022-11-06","18:02:09",40.8127906825393,-73.9294988382608,33389.02,NA,165,85,3.07,6.19999999999999,0
"2613","2022-11-06","18:02:11",40.8128210250288,-73.9295662287623,33395.61,NA,165,85,3.07,6.60000000000002,0
"2614","2022-11-06","18:02:18",40.8129470050335,-73.9297591801733,33417.09,NA,165,85,3.06,2.60000000000002,0
"2615","2022-11-06","18:02:19",40.8129661995918,-73.9297787100077,33419.75,NA,166,85,3.06,2.19999999999999,0
"2616","2022-11-06","18:02:26",40.8130921795964,-73.9299533050507,33439.96,NA,165,85,3.032,3.80000000000001,0
"2617","2022-11-06","18:02:27",40.8131082728505,-73.9299849048257,33443.17,NA,165,85,3.032,3.80000000000001,0
"2618","2022-11-06","18:02:34",40.813196869567,-73.9302009902894,33464.06,NA,166,85,3.032,3.80000000000001,0
"2619","2022-11-06","18:02:38",40.8132649306208,-73.9303174987435,33476.44,NA,163,85,3.032,3.80000000000001,0
"2620","2022-11-06","18:02:39",40.8132774196565,-73.9303354360163,33478.43,NA,164,85,3.032,3.60000000000002,0
"2621","2022-11-06","18:02:44",40.8133160602301,-73.9304130524397,33486.27,NA,164,83,2.305,2.80000000000001,0.5
"2622","2022-11-06","18:02:48",40.8133518509567,-73.9304809458554,33493.17,NA,167,63,2.295,2.80000000000001,0
"2623","2022-11-06","18:02:50",40.8133672736585,-73.9305107854307,33496.23,NA,166,63,2.015,2.80000000000001,0
"2624","2022-11-06","18:03:02",40.8134526014328,-73.9306856319308,33513.74,NA,163,61,1.773,2.80000000000001,0.5
"2625","2022-11-06","18:03:03",40.8134575467557,-73.9306985400617,33514.96,NA,163,61,1.754,3,0
"2626","2022-11-06","18:03:12",40.8135199919343,-73.9308555331081,33529.78,NA,160,62,1.596,2,0
"2627","2022-11-06","18:03:13",40.8135272841901,-73.9308783318847,33531.87,NA,160,61,1.596,2,0
"2628","2022-11-06","18:03:18",40.8135718759149,-73.9309907332063,33542.56,NA,157,62,1.652,2.19999999999999,0
"2629","2022-11-06","18:03:22",40.8136085048318,-73.9310783240944,33550.99,NA,154,62,1.736,2.80000000000001,0.5
"2630","2022-11-06","18:03:24",40.8136261068285,-73.9311155397445,33554.69,NA,153,63,1.782,3.19999999999999,0
"2631","2022-11-06","18:03:33",40.8137098420411,-73.9312571939081,33569.9,NA,151,63,1.829,4.80000000000001,0.5
"2632","2022-11-06","18:03:40",40.8137810043991,-73.9313894603401,33583.6,NA,153,62,1.819,5.80000000000001,0.5
"2633","2022-11-06","18:03:45",40.8138353191316,-73.9314879477024,33593.86,NA,150,63,1.838,5.60000000000002,0
"2634","2022-11-06","18:03:49",40.8138684276491,-73.9315690845251,33601.63,NA,147,63,1.857,5.19999999999999,0.5
"2635","2022-11-06","18:03:57",40.8139271009713,-73.9317053742707,33614.87,NA,146,63,1.875,4.80000000000001,0
"2636","2022-11-06","18:04:01",40.8139545936137,-73.9317736867815,33621.39,NA,143,63,1.857,4.80000000000001,0.5
"2637","2022-11-06","18:04:04",40.81397915259,-73.931827750057,33626.68,NA,140,63,1.829,4.80000000000001,0
"2638","2022-11-06","18:04:06",40.8140003588051,-73.9318767841905,33631.44,NA,137,60,1.81,4.60000000000002,0
"2639","2022-11-06","18:04:08",40.8140166196972,-73.931925483048,33635.91,NA,135,63,1.81,4.39999999999998,0.5
"2640","2022-11-06","18:04:11",40.8140461239964,-73.9319958910346,33642.7,NA,132,63,1.819,3.60000000000002,0.5
"2641","2022-11-06","18:04:16",40.8140849322081,-73.9320936240256,33652.01,NA,129,62,1.875,3,0.5
"2642","2022-11-06","18:04:23",40.8141173701733,-73.9322900958359,33669.05,NA,127,86,1.969,3.19999999999999,0
"2643","2022-11-06","18:04:31",40.8141273446381,-73.932554461062,33691.39,NA,125,86,2.482,3.19999999999999,0
"2644","2022-11-06","18:04:37",40.8141292724758,-73.9327365159988,33706.82,NA,129,86,2.687,3,0
"2645","2022-11-06","18:04:38",40.8141311164945,-73.9327547047287,33708.36,NA,130,86,2.706,3,0
"2646","2022-11-06","18:04:41",40.8141281828284,-73.9328199997544,33713.89,NA,133,86,2.585,3,0
"2647","2022-11-06","18:04:43",40.8141304459423,-73.9328829478472,33719.2,NA,134,86,2.071,3,0
"2648","2022-11-06","18:04:48",40.8141516521573,-73.9330344926566,33731.65,NA,137,85,2.258,3.19999999999999,0
"2649","2022-11-06","18:04:50",40.8141576871276,-73.9330891426653,33736.31,NA,137,85,2.183,3.39999999999998,0
"2650","2022-11-06","18:04:53",40.8141511492431,-73.9331796672195,33743.77,NA,140,84,2.165,3.60000000000002,0
"2651","2022-11-06","18:04:57",40.8141564298421,-73.9333038032055,33754.06,NA,140,84,2.165,3.60000000000002,0
"2652","2022-11-06","18:05:03",40.8141670748591,-73.9335148595273,33772.12,NA,144,85,2.193,1.60000000000002,0
"2653","2022-11-06","18:05:08",40.814169337973,-73.9337126724422,33788.82,NA,142,85,2.501,1,0
"2654","2022-11-06","18:05:11",40.8141751214862,-73.9338229782879,33798.14,NA,143,85,2.538,0.800000000000011,0
"2655","2022-11-06","18:05:15",40.8141835872084,-73.9339739363641,33810.91,NA,146,85,2.678,0,0
"2656","2022-11-06","18:05:19",40.8141949027777,-73.9341256488115,33823.75,NA,148,85,2.874,-1,0
"2657","2022-11-06","18:05:24",40.814203703776,-73.9343090448529,33839.24,NA,151,85,2.939,-2.39999999999998,0
"2658","2022-11-06","18:05:27",40.8141981717199,-73.934433516115,33849.77,NA,150,85,2.967,-2.80000000000001,0
"2659","2022-11-06","18:05:31",40.8142015244812,-73.9345827978104,33862.4,NA,153,85,3.06,-3.39999999999998,0
"2660","2022-11-06","18:05:36",40.8142367284745,-73.9347676187754,33878.49,NA,153,85,3.154,-3.80000000000001,0
"2661","2022-11-06","18:05:43",40.8143046218902,-73.9350118674338,33900.46,NA,154,84,3.163,-3.80000000000001,0
"2662","2022-11-06","18:05:45",40.8143340423703,-73.935081018135,33907.12,NA,155,85,3.182,-3.80000000000001,0
"2663","2022-11-06","18:05:51",40.8144050370902,-73.9352869614959,33926.21,NA,155,84,3.21,-4,0
"2664","2022-11-06","18:05:57",40.8144886046648,-73.9354692678899,33944.18,NA,155,84,3.238,-3.80000000000001,0
"2665","2022-11-06","18:06:04",40.81458164379,-73.9356750436127,33964.41,NA,157,84,3.219,-3.80000000000001,0
"2666","2022-11-06","18:06:06",40.8146153390408,-73.9357462897897,33971.49,NA,158,84,3.21,-4,0
"2667","2022-11-06","18:06:13",40.8147228788584,-73.9359799772501,33994.57,NA,160,85,3.21,-4.19999999999999,0
"2668","2022-11-06","18:06:14",40.8147294167429,-73.9360127504915,33997.44,NA,158,85,3.219,-4,0
"2669","2022-11-06","18:06:19",40.8147056121379,-73.9361741021276,34011.99,NA,161,84,3.238,-2,0
"2670","2022-11-06","18:06:26",40.8145294245332,-73.9363056980073,34034.49,NA,161,84,3.21,2,0
"2671","2022-11-06","18:06:32",40.8143581822515,-73.936394713819,34054.69,NA,162,84,3.2,6.19999999999999,0
"2672","2022-11-06","18:06:33",40.8143355511129,-73.9364056941122,34057.32,NA,163,84,3.2,7.19999999999999,0
"2673","2022-11-06","18:06:40",40.8141545020044,-73.936539972201,34080.44,NA,164,84,3.2,15.8,0
"2674","2022-11-06","18:06:46",40.8139913063496,-73.9366674609482,34101.53,NA,165,85,3.219,22.8,0
"2675","2022-11-06","18:06:48",40.813939422369,-73.9367036707699,34108.05,NA,165,85,3.228,25.4,0
"2676","2022-11-06","18:06:55",40.8137710299343,-73.9368156529963,34128.98,NA,165,85,3.228,35,0
"2677","2022-11-06","18:06:56",40.8137450460345,-73.9368350151926,34132.23,NA,166,85,3.228,36,0
"2678","2022-11-06","18:07:00",40.8136775717139,-73.9368878211826,34141.1,NA,164,85,3.21,39.4,0
"2679","2022-11-06","18:07:02",40.8136729616672,-73.9369051717222,34142.28,NA,165,85,3.126,40.4,0
"2680","2022-11-06","18:07:12",40.8135463111103,-73.9369871467352,34157.83,NA,163,60,1.819,38.4,0
"2681","2022-11-06","18:07:18",40.8134935051203,-73.937060656026,34166.01,NA,160,60,1.791,36.4,0.5
"2682","2022-11-06","18:07:23",40.8134322334081,-73.9371111989021,34174.05,NA,158,60,1.764,33.6,0.5
"2683","2022-11-06","18:07:27",40.8133753202856,-73.9371378533542,34180.69,NA,155,62,1.736,32.4,0
"2684","2022-11-06","18:07:30",40.8133219275624,-73.9371807686985,34187.65,NA,153,61,1.698,32,0
"2685","2022-11-06","18:07:33",40.8132776711136,-73.9372184034437,34193.51,NA,153,61,1.726,32.2,0
"2686","2022-11-06","18:07:36",40.8132247813046,-73.9372492488474,34199.94,NA,154,61,1.745,32.4,0
"2687","2022-11-06","18:07:42",40.8131164032966,-73.9373208303005,34213.51,NA,150,62,1.875,34,0.5
"2688","2022-11-06","18:07:44",40.813083043322,-73.9373501669616,34217.94,NA,147,62,1.903,34.8,0
"2689","2022-11-06","18:07:46",40.8130502700806,-73.9373812638223,34222.46,NA,149,62,1.941,35.8,0
"2690","2022-11-06","18:07:48",40.8130183350295,-73.9374105166644,34226.8,NA,149,62,1.969,37,0
"2691","2022-11-06","18:07:55",40.8128912653774,-73.9374511688948,34240.92,NA,144,62,1.885,43.8,0.5
"2692","2022-11-06","18:07:59",40.8127968851477,-73.9374370872974,34250.12,NA,139,62,1.913,50,0.5
"2693","2022-11-06","18:08:02",40.8127460908145,-73.937459634617,34256.06,NA,136,61,1.931,53.4,0
"2694","2022-11-06","18:08:05",40.812697308138,-73.9374648313969,34261.4,NA,134,59,1.959,55,0.5
"2695","2022-11-06","18:08:08",40.8126434125006,-73.9374789129943,34267.49,NA,137,62,1.987,55.4,0
"2696","2022-11-06","18:08:12",40.8125936239958,-73.9375413581729,34275.04,NA,136,80,2.127,53.2,0.5
"2697","2022-11-06","18:08:18",40.812456747517,-73.9376433659345,34292.51,NA,136,86,3.172,45.8,0
"2698","2022-11-06","18:08:21",40.8123922068626,-73.9377046376467,34301.21,NA,139,86,3.294,42.6,0
"2699","2022-11-06","18:08:25",40.8123017661273,-73.9377951622009,34313.62,NA,142,86,3.256,40.8,0
"2700","2022-11-06","18:08:26",40.8122829068452,-73.9378158655018,34316.28,NA,142,86,3.284,40.6,0
"2701","2022-11-06","18:08:29",40.8122284244746,-73.9378778915852,34324.15,NA,145,86,3.275,40.6,0
"2702","2022-11-06","18:08:33",40.8121311943978,-73.9379466231912,34336.37,NA,147,85,3.238,41.8,0
"2703","2022-11-06","18:08:40",40.8119707647711,-73.938062209636,34356.74,NA,149,86,3.144,46.8,0
"2704","2022-11-06","18:08:46",40.8118768036366,-73.9381689950824,34370.31,NA,151,83,3.042,49.2,0
"2705","2022-11-06","18:08:50",40.8118050545454,-73.9381694141775,34378.2,NA,152,84,2.603,47.8,0
"2706","2022-11-06","18:08:53",40.8117392566055,-73.9381979126483,34385.83,NA,155,84,2.51,47,0
"2707","2022-11-06","18:08:56",40.8116699382663,-73.9382223039865,34393.77,NA,153,85,2.846,45.8,0
"2708","2022-11-06","18:09:03",40.8115140348673,-73.9383328612894,34413.37,NA,154,84,2.743,46.6,0
"2709","2022-11-06","18:09:09",40.8113617356867,-73.9384258165956,34432.01,NA,151,84,2.799,51.4,0
"2710","2022-11-06","18:09:10",40.8113356679678,-73.9384488668293,34435.5,NA,151,86,2.809,52.4,0
"2711","2022-11-06","18:09:17",40.8111939299852,-73.9385771937668,34454.5,NA,155,84,2.837,58.8,0
"2712","2022-11-06","18:09:18",40.8111753221601,-73.9385968912393,34457.1,NA,152,85,2.837,59.4,0
"2713","2022-11-06","18:09:26",40.8109924290329,-73.9387103822082,34479.48,NA,154,85,2.865,61.8,0
"2714","2022-11-06","18:09:33",40.810860497877,-73.9388164132833,34496.61,NA,156,84,2.855,56.4,0
"2715","2022-11-06","18:09:41",40.810709791258,-73.9389672037214,34517.24,NA,158,86,2.837,48.2,0
"2716","2022-11-06","18:09:42",40.8106952905655,-73.9389812853187,34519.22,NA,158,86,2.837,47.6,0
"2717","2022-11-06","18:09:44",40.8106502797455,-73.9390232786536,34525.25,NA,162,85,2.837,46.4,0
"2718","2022-11-06","18:09:45",40.8106310013682,-73.9390385337174,34527.74,NA,159,85,2.837,45.6,0
"2719","2022-11-06","18:09:50",40.8105414826423,-73.9391278848052,34540.03,NA,156,85,2.837,42.6,0
"2720","2022-11-06","18:09:51",40.8105215337127,-73.9391445647925,34542.64,NA,159,85,2.827,41.8,0
"2721","2022-11-06","18:09:58",40.8103830646724,-73.9392660185695,34561.13,NA,161,85,2.818,38.6,0
"2722","2022-11-06","18:10:06",40.8102107327431,-73.9393927529454,34583.04,NA,162,85,2.799,36.6,0
"2723","2022-11-06","18:10:07",40.8101893588901,-73.9394065830857,34585.69,NA,162,85,2.799,35.8,0
"2724","2022-11-06","18:10:15",40.8100232295692,-73.939515883103,34606.37,NA,162,84,2.799,27.8,0
"2725","2022-11-06","18:10:17",40.8099879417568,-73.9395499974489,34611.22,NA,161,84,2.799,25.6,0
"2726","2022-11-06","18:10:24",40.809837738052,-73.93968494609,34631.4,NA,164,84,2.771,21.4,0
"2727","2022-11-06","18:10:26",40.8097975049168,-73.9397200662643,34636.76,NA,164,84,2.762,21.4,0
"2728","2022-11-06","18:10:33",40.8096503186971,-73.9398203976452,34655.24,NA,165,84,2.753,23.4,0
"2729","2022-11-06","18:10:41",40.809491397813,-73.9399589505047,34676.46,NA,165,84,2.725,21.2,0
"2730","2022-11-06","18:10:48",40.8093343209475,-73.9400981739163,34697.46,NA,165,85,2.715,19,0
"2731","2022-11-06","18:10:49",40.8093109354377,-73.9401085674763,34700.16,NA,165,85,2.715,18.8,0
"2732","2022-11-06","18:10:56",40.8091508410871,-73.9402455277741,34721.39,NA,164,85,2.734,19.2,0
"2733","2022-11-06","18:10:58",40.8091051597148,-73.9402754511684,34727.03,NA,165,85,2.734,19.8,0
"2734","2022-11-06","18:11:05",40.808941712603,-73.9403770398349,34747.09,NA,165,84,2.753,22.2,0
"2735","2022-11-06","18:11:11",40.80880952999,-73.9404811430722,34764.25,NA,166,84,2.753,21,0
"2736","2022-11-06","18:11:18",40.808651028201,-73.9406051952392,34784.73,NA,163,85,2.762,21,0
"2737","2022-11-06","18:11:21",40.8085799496621,-73.9406550675631,34793.68,NA,162,85,2.771,21.8,0
"2738","2022-11-06","18:11:26",40.8084657881409,-73.9407022576779,34807.06,NA,164,85,2.781,23,0
"2739","2022-11-06","18:11:28",40.8084149938077,-73.9407390542328,34813.5,NA,161,85,2.79,23.4,0
"2740","2022-11-06","18:11:36",40.8082424942404,-73.9408633578569,34835.36,NA,159,84,2.781,24,0
"2741","2022-11-06","18:11:43",40.8080687373877,-73.9410077780485,34858.07,NA,157,85,2.79,24.8,0
"2742","2022-11-06","18:11:44",40.8080468606204,-73.9410282298923,34861.05,NA,157,85,2.799,25,0
"2743","2022-11-06","18:11:51",40.8078812342137,-73.9411613345146,34882.62,NA,156,85,2.827,29.4,0
"2744","2022-11-06","18:11:52",40.8078567590564,-73.9411759190261,34885.61,NA,156,85,2.837,30.2,0
"2745","2022-11-06","18:11:59",40.807683756575,-73.9412854705006,34906.98,NA,157,85,2.865,33.2,0
"2746","2022-11-06","18:12:02",40.8076195511967,-73.9413355104625,34915.26,NA,157,84,2.874,34.6,0
"2747","2022-11-06","18:12:06",40.8075319603086,-73.9414125401527,34926.98,NA,161,84,2.874,35.8,0
"2748","2022-11-06","18:12:08",40.8074868656695,-73.9414498396218,34932.89,NA,161,84,2.874,36.8,0
"2749","2022-11-06","18:12:11",40.8074129372835,-73.9415041543543,34942.33,NA,164,85,2.874,38.2,0
"2750","2022-11-06","18:12:14",40.807350743562,-73.9415536914021,34950.39,NA,168,85,2.883,39.4,0
"2751","2022-11-06","18:12:21",40.8071849495173,-73.9416727144271,34971.37,NA,165,85,2.883,42.8,0
"2752","2022-11-06","18:12:22",40.8071625698358,-73.9416926633567,34974.37,NA,167,85,2.883,43.4,0
"2753","2022-11-06","18:12:29",40.8070011343807,-73.9418021310121,34994.55,NA,168,86,2.874,43.6,0
